::ffff:172.20.0.1 - - [29/Sep/2025:09:42:28 +0000] "GET /api/books HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:29 +0000] "OPTIONS /api/books/5 HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:29 +0000] "PUT /api/books/5 HTTP/1.1" 404 26 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:42 +0000] "OPTIONS /api/books HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:42 +0000] "POST /api/books HTTP/1.1" 500 62 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:42 +0000] "POST /api/books HTTP/1.1" 500 62 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:42 +0000] "POST /api/books HTTP/1.1" 500 62 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:42 +0000] "POST /api/books HTTP/1.1" 500 62 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:42 +0000] "POST /api/books HTTP/1.1" 500 62 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:42 +0000] "POST /api/books HTTP/1.1" 500 62 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:42 +0000] "POST /api/books HTTP/1.1" 500 62 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:44 +0000] "POST /api/books HTTP/1.1" 500 62 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:42:45 +0000] "POST /api/books HTTP/1.1" 500 62 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:51:47 +0000] "GET /api/books HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
